DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 30 1 1 "crawled off"
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 32 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 34 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 36 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 42 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 44 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 48 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 52 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 56 6 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 58 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 60 5 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 62 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 66 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 68 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 70 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 72 6 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 74 3 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 76 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 80 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 84 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 86 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 3 3 1 trapped
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 5 1 1 "crawled off"
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 7 1 1 "crawled off"
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 9 2 1 bagged
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 26 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 32 2 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 34 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 38 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 40 3 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 42 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 44 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 46 2 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 50 2 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 52 3 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 54 3 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 56 2 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 58 2 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 60 4 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 62 3 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 64 3 0 dead
